year,iter,SDI,L2_return,L1_return,L2_insolvent,L1_insolvent,yearly_premium,claims,wind,fire,hail,hurricane
2006,59,23968.883990734375,0.047526086190024186,-0.3982570418102379,0,0,16.27164142239523,11,0,0,0,11
2007,59,23968.883990734375,-0.11682093269043747,-0.02145870707323183,0,0,16.27164142239523,12,0,0,0,12
2008,59,23968.883990734375,-0.5737326767408076,0.39910738876501206,0,0,16.316221261908645,19,0,0,0,19
2009,59,23968.883990734375,0.6807590005063728,0.40087173234455764,0,0,16.27164142239523,0,0,0,0,0
2010,59,23968.883990734375,0.5843180584352354,-0.07681202646917573,0,0,16.27164142239523,1,0,0,0,1
2011,59,23968.883990734375,0.006193285592085429,0.4008682726884585,0,0,16.27164142239523,11,0,0,1,10
2012,59,23968.883990734375,0.27118389136720866,0.40133858060984595,0,0,16.316221261908645,6,2,0,0,4
2013,59,23968.883990734375,0.5058923514085607,0.33050524054587394,0,0,16.27164142239523,2,0,0,0,2
2014,59,23968.883990734375,0.593040941202722,-0.8324875637321851,0,0,16.27164142239523,1,0,0,0,1
2015,59,23968.883990734375,0.4902788694755944,0.40034674231219336,0,0,16.27164142239523,1,0,0,0,1
2016,59,23968.883990734375,0.6341034224594484,-0.29073093929676497,0,0,16.316221261908645,0,0,0,0,0
2017,59,23968.883990734375,-0.39289652554281074,0.4004858857400495,0,0,16.27164142239523,17,0,0,0,17
2018,59,23968.883990734375,0.08307371782117268,0.33562723509967873,0,0,16.27164142239523,9,0,0,0,9
2019,59,23968.883990734375,0.5924382556735694,-0.10346724664281681,0,0,16.27164142239523,0,0,0,0,0
2020,59,23968.883990734375,-0.8031179679983838,-0.112674751830385,1,0,16.316221261908645,31,0,0,0,31
2021,59,23968.883990734375,-0.8938937484445669,-0.10786278264002791,1,0,16.27164142239523,31,1,0,0,30
2022,59,23968.883990734375,0.6566701359467053,0.3998006954348008,0,0,16.27164142239523,0,0,0,0,0
2023,59,23968.883990734375,0.7804037842249845,-0.12214091201620358,0,0,16.27164142239523,0,0,0,0,0
1955,60,25672.27093755288,0.6070064738066001,-0.15759314172990624,0,0,12.143449578860352,0,0,0,0,0
